customer_unique_id,num_orders,total_revenue,avg_order_value,avg_review,avg_delivery_days,late_rate,repeat_purchase,repeat_purchase_prob,marketing_segment
49d1599dd80dedc213037342bbe43fd7,2,118.57,39.52333333333333,5.0,11.666666666666666,0.0,1,0.91722397054721,High Potential
49e32d4f13ac76d97d32f1a6e2b37df4,1,224.8,74.93333333333334,1.0,6.0,0.0,0,0.9593554046643831,High Potential
49e3d7c10489b29211f25665184b9935,1,318.43,159.215,5.0,8.0,0.0,0,0.8850583504717697,High Potential
49e6749fd8bf4a9218457eb19a92e200,2,497.84000000000003,248.92000000000002,5.0,18.5,0.0,1,0.9636341940575942,High Potential
49eb3e27a6fc361609658d710948cef7,2,177.74,88.87,4.5,15.0,0.5,1,0.7755338951548176,High Potential
49edfe73ea287d715eebfced06b0bea9,1,332.58,166.29,5.0,11.0,0.0,0,0.8977316331357629,High Potential
49f3aad53cee9548fc3c20c1a3df98e4,1,367.54,183.77,4.0,12.0,0.0,0,0.8920884138720058,High Potential
4a047bc1bdb0ca6267cd11ddcfbc7e19,1,168.66,84.33,5.0,16.0,0.0,0,0.7805182211768203,High Potential
4a080fbb39cea0bbc34236191a82140a,1,334.98,167.49,4.0,31.0,1.0,0,0.9137490521233507,High Potential
4a1256ba59833d19d91b2139da81c1b1,1,137.5,27.5,5.0,14.0,0.0,0,0.985066923199097,High Potential
4a162a5419f7cbfd59195ffc458479fb,1,629.84,314.92,5.0,7.0,0.0,0,0.9799484055594999,High Potential
4a22fa2d2effd55c66390f433ae3d510,1,179.82,89.91,4.0,9.0,0.0,0,0.7196247017000091,High Potential
4a2323f83849ec7cb00a5663d064bfac,1,344.62,172.31,1.0,13.0,0.0,0,0.7570464790200192,High Potential
4a2ef0b951aa7bdda04470d961d5e755,2,341.38,85.345,3.0,15.0,0.0,1,0.9997280051755767,High Potential
4a30520cbf8b43696d1f8b6814ff6530,1,133.98,22.33,5.0,7.0,0.0,0,0.9868651146942636,High Potential
4a3545dbfdf7bc14e6cee312a234b133,1,411.59999999999997,205.79999999999998,5.0,14.0,1.0,0,0.9448346759720602,High Potential
4a42c348c9898dca1caf7bf599abe02c,1,185.58999999999997,92.79499999999999,5.0,18.0,0.0,0,0.8023280488130403,High Potential
4a433c62dfda8104d295307e855c82a7,2,299.43999999999994,149.71999999999997,5.0,8.0,0.0,1,0.8729831346758861,High Potential
4a4ee8c87329844526920a2d4ba5a2ba,1,339.8,169.9,1.0,14.0,0.0,0,0.7545761463926984,High Potential
4a64e946d6867537f422531feec7d966,1,249.52,124.76,3.0,6.0,0.0,0,0.7366507654874085,High Potential
4a652beea77efe21f9c1709bb5d13de6,1,119.03999999999999,29.759999999999998,2.0,5.0,0.0,0,0.9012799268400686,High Potential
4a7d0c3dd4e2ee7ce8066d880f132b19,1,218.7,36.449999999999996,5.0,2.0,0.0,0,0.9989902985629088,High Potential
4a858d3e945b66b74a3b87cd245338a8,1,487.64,243.82,3.0,20.0,0.0,0,0.9352267140421445,High Potential
4a9c56435351f826f9473f525c243796,1,143.82,71.91,5.0,8.0,0.0,0,0.730349275940098,High Potential
4a9fcac7f4a4275e6afdf313e73f96cb,1,140.34,46.78,5.0,8.0,0.0,0,0.9401841979981725,High Potential
4aa1ebcfbf59d20f68d324b24450ccbc,1,252.38,126.19,3.0,8.0,0.0,0,0.7458614903456939,High Potential
4aa4f96948855f6b44c1761679478719,1,511.38,255.69,3.0,12.0,0.0,0,0.936332466206456,High Potential
4aaa58570595843d3c6670516aaa3745,1,413.83000000000004,206.91500000000002,5.0,22.0,0.0,0,0.9441956722788489,High Potential
4abc422597afe53e1edbc330ae83b898,1,406.6,203.3,5.0,15.0,0.0,0,0.9356569754483431,High Potential
4abe169ffe947fd9a577e51e6c19e7b6,1,177.12,88.56,5.0,10.0,0.0,0,0.7732177228169335,High Potential
4ad4d9be004941fb8e0ffd31ddbf1f3c,2,142.6,71.3,5.0,10.0,0.0,1,0.7349743556222404,High Potential
4ae8d2ef3095c631ab0c370580661947,1,153.14,76.57,5.0,10.0,0.0,0,0.7470761008063368,High Potential
4b0e9ee11b586ca8eb60c7694a444ef7,1,167.68,83.84,5.0,12.0,0.0,0,0.7687020864669994,High Potential
4b137731b76d7bc1cb5c79d9c8cf2377,1,147.45000000000002,73.72500000000001,5.0,4.0,0.0,0,0.7223781511101209,High Potential
4b1544b0977e0988f822c138bfc549c0,1,317.4,105.8,4.0,22.0,0.0,0,0.9975045800007653,High Potential
4b1d10ff78274c6d985be415b43afcc3,1,153.32,76.66,4.0,18.0,0.0,0,0.7156819283285215,High Potential
4b1e2d13e6af86b47fb61c7a762c8a7c,1,155.9,77.95,5.0,21.0,0.0,0,0.7806777170131526,High Potential
4b293b0eba86e10fcecd40a7aac6608b,1,266.68,66.67,1.0,19.0,0.0,0,0.9970833013427607,High Potential
4b2f5146918f691e0e1a7204b9cf8248,1,155.44,38.86,5.0,12.0,0.0,0,0.9834350686114938,High Potential
4b318eb7137fa528187f45aa9f73d30a,1,384.58,192.29,1.0,10.0,0.0,0,0.790724297598978,High Potential
4b384b778ebc0449d0244902bfce7beb,2,187.4,93.7,4.0,10.5,0.0,1,0.7332438735617539,High Potential
4b3bb0581e463066eed601f1991b4f16,1,1535.22,511.74,5.0,3.0,0.0,0,0.9999999999996596,High Potential
4b3c510f9ea64334c6b7ead20dd23248,1,251.54000000000002,83.84666666666668,2.0,8.0,0.0,0,0.9815848730099107,High Potential
4b404f23b74d3e9972bcf67bf2fef391,1,192.44,96.22,4.0,12.0,0.0,0,0.7435471464764364,High Potential
4b5261a871201b26c11fca20ba437740,1,210.01,105.005,5.0,5.0,0.0,0,0.7934901666774178,High Potential
4b599442ff4a54a2bd46ec60a441afd5,1,211.23999999999998,105.61999999999999,5.0,14.0,0.0,0,0.8164630628956011,High Potential
4b6f5e4f2317eb2c21fd2f9c0ecffeb9,1,289.2,144.6,2.0,7.0,0.0,0,0.7304405158133318,High Potential
4b70f76a303153ebf720cd0197f80bd6,1,111.34,55.67,5.0,13.0,0.0,0,0.7066825035801447,High Potential
4b718d5b525e3ae0e042551d852b2620,1,310.65000000000003,103.55000000000001,3.0,14.0,0.0,0,0.9957497064422052,High Potential
4b758691b67ec259ad016bfe2525f23d,1,297.04,42.434285714285714,1.0,5.0,0.0,0,0.9998489780076151,High Potential
4b8b7bf8d90bd492c7a61ec3ce264a0a,2,203.70999999999998,101.85499999999999,5.0,5.0,0.0,1,0.7872444732773795,High Potential
4b959a062cba2dfe4f9dd7eebf597190,1,664.17,221.39,5.0,9.0,0.0,0,0.9999964405262389,High Potential
4b96250d39a7ee5420aed8dd0c0946ea,1,137.85000000000002,45.95000000000001,1.0,13.0,0.0,0,0.8384780584840068,High Potential
4b979b432abe14a88cd0cde893952677,2,293.36,73.34,5.0,7.5,0.0,1,0.9994260103683019,High Potential
4b9cb72fe60bca55b0b86f51577096ed,1,211.06,105.53,5.0,6.0,0.0,0,0.7970298275502562,High Potential
4bbaf6f7a10a7e26a8777aa5cb6d5864,3,554.09,79.1557142857143,4.428571428571429,12.428571428571429,0.0,1,0.9999999898949675,High Potential
4bbba2a307995c25e9d635cc1a9700d0,2,693.24,173.31,5.0,11.5,0.0,1,0.9999999754239607,High Potential
4bc84c92722f0c26ae39e49e716b0691,1,153.16,76.58,5.0,6.0,0.0,0,0.7352394298167827,High Potential
4bcd3e861302b9a73210348ebb7621ad,1,999.6800000000001,249.92000000000002,4.0,15.0,0.0,0,0.9999999999854319,High Potential
4bdb9fd495ccd165cd79165833858258,1,299.34000000000003,149.67000000000002,4.0,4.0,0.0,0,0.8292755127313146,High Potential
4be6b69e888b296631d72107b2409276,1,414.45000000000005,207.22500000000002,5.0,8.0,0.0,0,0.9318712079330611,High Potential
4c0bac678bfb8ff0becd5b393b45a884,2,1083.26,216.652,3.4,16.6,0.0,1,0.999999999999966,High Potential
4c112bdeac93a04155c340b65b35c232,2,86.25,28.75,5.0,8.0,0.0,1,0.8513700274945176,High Potential
4c1819692f241797e8aed402c1d925f0,1,74.84,18.71,4.0,6.0,0.0,0,0.8443930075574486,High Potential
4c21c589db03eb65cbc452fc470850cf,1,1591.25,318.25,1.0,14.0,0.0,0,1.0,High Potential
4c238e06836176bcacf75f445cd4876b,1,426.06,213.03,5.0,12.0,0.0,0,0.9397490516351035,High Potential
4c3e319751f31fb9c21a247247fe85e0,1,124.41,41.47,5.0,5.0,0.0,0,0.9176737551836022,High Potential
4c447a622f519b77990f8db6dc763af7,1,380.94,190.47,2.0,10.0,0.0,0,0.8309232339890041,High Potential
4c4584a82633ac90e58fe2d141d7433e,1,196.07999999999998,32.68,1.0,24.0,1.0,0,0.9960839695685071,High Potential
4c45ebf94ecf4107850d91bc326851c3,2,529.56,264.78,1.0,6.0,0.0,1,0.894258954464797,High Potential
4c4b5dc90eb4e33188153ca3e7999f92,2,1189.3400000000001,594.6700000000001,3.5,5.0,0.0,1,0.9988641273304212,High Potential
4c5200f7d135c94fcd304cdd0af9837a,2,642.48,214.16,5.0,6.666666666666667,0.0,1,0.9999944685374736,High Potential
4c5ae17e8984ca0916543b159eac0f2c,2,577.96,192.65333333333334,2.3333333333333335,6.0,0.0,1,0.9999601986293908,High Potential
4c784e9b5694686ca87374656421b3a0,1,213.60000000000002,71.2,5.0,2.0,0.0,0,0.9825228728435438,High Potential
4c93744516667ad3b8f1fb645a3116a4,2,565.88,282.94,5.0,11.5,0.0,1,0.9727751505831116,High Potential
4c962d666bca4ac3351d79473581a633,1,183.97,61.32333333333333,3.0,14.0,0.0,0,0.9565792433906027,High Potential
4c9f7850ecd8952525191c444fe9079a,1,142.12,71.06,5.0,22.0,0.0,0,0.7689905663373655,High Potential
4ca1119b9bdb444929ab6051f92ca4b4,1,133.51999999999998,66.75999999999999,5.0,6.0,0.0,0,0.7117396672523709,High Potential
4ca9d5bd0850282d87754ca17be42525,1,192.15,38.43,5.0,5.0,0.0,0,0.9964034286301526,High Potential
4caac8767772d0298e73536889ad919f,1,281.87,140.935,3.0,5.0,0.0,0,0.7697237991228855,High Potential
4cba4382020c8e217faee72173ecb0fc,2,208.45,41.69,3.2,17.4,0.0,1,0.9968990560531623,High Potential
4cbcbd011620a47c1a795765b32e5db0,1,212.18,106.09,5.0,8.0,0.0,0,0.8030471127046467,High Potential
4cc404683f7f35ce6225e49938439259,1,108.65,21.73,5.0,15.0,0.0,0,0.9668687219338283,High Potential
4cd50f11b65cd66343d40936fa825a5c,1,175.48,43.87,4.0,9.0,0.0,0,0.9859881529488258,High Potential
4cda12819dc2b2df02ab1cdc1a0aaf0d,1,126.53999999999999,63.269999999999996,5.0,10.0,0.0,0,0.7158379169453961,High Potential
4ce423721c74231c174d0bb22367645a,2,353.42,117.80666666666667,5.0,7.0,0.0,1,0.9987898665341114,High Potential
4cec463e3833669772b6d2efeb2aa058,1,191.92000000000002,95.96000000000001,4.0,6.0,0.0,0,0.7248471547897558,High Potential
4cfa5155cf7cff8eb15e0b12041d058e,2,222.04000000000002,111.02000000000001,5.0,8.0,0.0,1,0.8122122299525344,High Potential
4d00d27cc600ddf5d33c56753468f9e9,1,165.0,82.5,5.0,9.0,0.0,0,0.7574205718866625,High Potential
4d011b68b5474eadb6dcd4bd664812b0,1,375.3,187.65,1.0,12.0,0.0,0,0.7866217225760215,High Potential
4d191bb8e1eea602e77b4ab62cf4daac,2,152.69,50.89666666666667,5.0,15.666666666666666,0.3333333333333333,1,0.959046955369659,High Potential
4d1fe8b6f5e9ee044a14467c8b2832b6,2,216.04000000000002,108.02000000000001,4.0,25.5,0.5,1,0.815923707824294,High Potential
4d2a058cead19bc1e7b3580be5893b2b,2,193.26999999999998,96.63499999999999,4.0,6.5,0.0,1,0.7279884569066457,High Potential
4d2ab073b50de7beb1f5e98d8e694d5c,1,606.6800000000001,303.34000000000003,5.0,8.0,0.0,0,0.9773804871408296,High Potential
4d32ae832a9e254bda80dac89fd37afb,1,1733.7,866.85,4.0,12.0,0.0,0,0.9999659313557784,High Potential
4d402e51f4e8a128657c7ac78b59bfb2,1,1478.95,295.79,1.0,6.0,0.0,0,1.0,High Potential
4d480d22f83c8e2cad2ff13760b1d669,1,156.60000000000002,52.20000000000001,2.0,11.0,0.0,0,0.904703297604607,High Potential
4d4d77da958055b9aeb8ff34280130f2,1,410.36,205.18,5.0,10.0,0.0,0,0.9322789367690528,High Potential
4d6365e0380d725248a1a2aa490d7f0b,1,269.44,67.36,5.0,3.0,0.0,0,0.9988816125665483,High Potential
4d6bd0eb9e942d7ecd71731ebc321e23,1,411.98,205.99,3.0,18.0,0.0,0,0.8990076270130016,High Potential
4d73a832ad6de2f942dfc0aeb9b70ee9,1,159.51999999999998,79.75999999999999,4.0,20.0,0.0,0,0.7293161515976733,High Potential
4d7b6c39aa3c7b53acb8058e4094a593,2,502.74,167.58,1.6666666666666667,5.333333333333333,0.0,1,0.9998021378288825,High Potential
4d8017262c39ed921546de8130ddec3b,1,585.12,195.04,5.0,15.0,0.0,0,0.9999858165070478,High Potential
4d93a9728e098210fda896f01cdcdde9,1,163.82999999999998,54.60999999999999,4.0,11.0,0.0,0,0.9504933692941782,High Potential
4d94c2d7b8413b9e9c9936249fe9a17d,1,473.36,236.68,5.0,22.0,0.0,0,0.9602543727412427,High Potential
4d98a16aebfef3772cc4d547bcae8761,2,382.59000000000003,127.53000000000002,5.0,11.333333333333334,0.0,1,0.9993429936952778,High Potential
4d99682572b7b5932340a0bce676c18c,1,244.02,20.335,1.0,10.0,0.0,0,0.9997315136892493,High Potential
4d99f702a7e13503bcba23438b7e7888,1,283.93,94.64333333333333,2.0,7.0,0.0,0,0.9896973298733553,High Potential
4d9f7b6479e4baec147d868726b98d07,1,195.48000000000002,97.74000000000001,5.0,14.0,0.0,0,0.8019077650638173,High Potential
4db1ef0722c0e2c670108b4e6fb3c3dc,1,315.34000000000003,157.67000000000002,4.0,17.0,0.0,0,0.8672871899070604,High Potential
4dc0803521660b2f150f8a42d20765fa,1,146.68,73.34,5.0,10.0,0.0,0,0.7397025197074792,High Potential
4dcabe94c61f202327839a734955b0cf,2,402.13,100.5325,4.0,6.0,0.0,1,0.9999484967213957,High Potential
4dd562dfac61a63996ddff382ff77e96,1,138.66,69.33,5.0,1.0,0.0,0,0.7021004772206042,High Potential
4dd8d206e8dd7c0683c08529df9b12a2,1,357.75,119.25,5.0,5.0,0.0,0,0.9988486931578381,High Potential
4de1a801ee04b6c8d1714915998694a7,1,132.3,66.15,5.0,5.0,0.0,0,0.7070482529805308,High Potential
4de93895e4c385de095e271b71691f5c,1,278.1,46.35,1.0,8.0,0.0,0,0.9995531072070548,High Potential
4df3e96de11dfaec386adf64df85e9b8,1,253.01999999999998,126.50999999999999,5.0,15.0,0.0,0,0.8529623072281081,High Potential
4df43d4c7d3a093a519dbfe0b9dcc0d6,1,707.7199999999999,353.85999999999996,5.0,30.0,0.0,0,0.9910819543079578,High Potential
4df46622377e2ddf009e7adfa43c1dc4,1,169.43,84.715,5.0,10.0,0.0,0,0.7650475292650156,High Potential
4df9aee56fa602c72756abb22ee60b17,2,291.54,72.885,4.5,17.0,0.5,1,0.9994449663064007,High Potential
4e028cda495e1923851032da7ce43a4b,1,232.46999999999997,77.49,5.0,9.0,0.0,0,0.9888992322002458,High Potential
4e09a8f99fac2f49d481059f32e912b3,1,149.44,74.72,5.0,8.0,0.0,0,0.7369206267092931,High Potential
4e125b3c4dd0fea8a12e0cf16e203e3b,1,320.96,160.48,4.0,12.0,0.0,0,0.8621813557341882,High Potential
4e15fee963523774998876e3624952f4,2,289.11,96.37,4.0,5.0,0.0,1,0.9945141820070866,High Potential
4e1cce07cd5937c69dacac3c8b13d965,3,2486.01,621.5025,4.25,10.5,0.0,1,1.0,High Potential
4e2134b6f89e4a041641a30e801bfbe5,1,217.79999999999998,108.89999999999999,5.0,8.0,0.0,0,0.8083118126447325,High Potential
4e23e1826902ec9f208e8cc61329b494,2,187.76999999999998,93.88499999999999,5.0,8.0,0.0,1,0.7789200411689932,High Potential
4e2d666f4bbc94a8ded712172a433d65,3,178.65,59.550000000000004,5.0,10.0,0.0,1,0.9707063975283045,High Potential
4e2d7c802c4b220a4b5aea72313b6440,1,83.03999999999999,27.679999999999996,5.0,6.0,0.0,0,0.8395075593274774,High Potential
4e2fac6a060c99fe262ee10ee56600ce,1,294.78,98.25999999999999,1.0,20.0,0.0,0,0.990840377903805,High Potential
4e30efee78a5719e98c2499691d08413,1,777.2400000000001,129.54000000000002,1.0,28.0,0.0,0,0.9999999999472187,High Potential
4e3276b400131e12046a95879af256e6,1,449.48,224.74,4.0,10.0,0.0,0,0.929014765951514,High Potential
4e39429218dac10ad4e57dafee3d92d4,2,190.24,95.12,5.0,5.0,0.0,1,0.7734320875546769,High Potential
4e3b6c25502ef69e5c5e54616bf67ed7,2,110.88,36.96,5.0,16.0,0.0,1,0.9112249154695131,High Potential
4e4b787733d41ea0cb9b69a192bb285e,2,417.02,208.51,4.5,18.0,0.0,1,0.93360354213076,High Potential
4e5aba2c9b150920c8c7b5b4ee0c197d,2,249.5,124.75,5.0,3.0,0.0,1,0.8251273870769803,High Potential
4e5e10275d50a06180a724877453fca1,1,214.38,107.19,5.0,22.0,0.0,0,0.8368548694594432,High Potential
4e65032f1f574189fb793bac5a867bbc,5,490.41,81.735,5.0,6.0,0.0,1,0.999999809625634,High Potential
4e6588068c000d6f539cf24c66a96816,2,990.5,495.25,5.0,13.0,0.0,1,0.9978498279967569,High Potential
4e6b130c18a39ccc9a5a3cb062344ad7,1,73.07000000000001,24.35666666666667,5.0,1.0,0.0,0,0.8007877930427928,High Potential
4e7d084161eec682220d0adeec4eec8f,1,120.0,60.0,5.0,13.0,0.0,0,0.7173076618587708,High Potential
4e7da8460a307b63a7a4d98750f3a95a,1,134.32,67.16,5.0,7.0,0.0,0,0.7158751856944205,High Potential
4e807d3a4553f2ba95698b27217b5352,1,315.54,45.07714285714286,5.0,4.0,0.0,0,0.9999733966315989,High Potential
4e8e4cf271d32d5e8a3f9de8dc44d515,1,367.6,183.8,1.0,3.0,0.0,0,0.7538946698727181,High Potential
4e92726a217d2761c6583830b747b31f,1,484.86,242.43,1.0,38.0,1.0,0,0.9249330520971681,High Potential
4e9fed16983d17a7db116c9215ad25c0,1,700.53,233.51,1.0,14.0,0.0,0,0.9999947802103363,High Potential
4ea07e24e59ceae33aeb18024919b4d8,1,202.5,67.5,1.0,19.0,0.0,0,0.9500824928152178,High Potential
4ea472e8a806da1db6126a573e4b08d2,1,478.69,239.345,3.0,11.0,0.0,0,0.922529923235246,High Potential
4ea84245bb51d89f7ea345cf74de259f,1,152.04,76.02,5.0,10.0,0.0,0,0.745830351330374,High Potential
4ed16134a4f12d79e401be023468cbe1,1,310.1,155.05,5.0,13.0,0.0,0,0.8878204232592484,High Potential
4eda116add853323e439c104b7d0824c,2,135.78,67.89,5.0,7.0,0.0,1,0.7176487882136208,High Potential
4edc8b814260113b58134ee968726c5a,1,238.68,79.56,5.0,15.0,0.0,0,0.9909706977247145,High Potential
4edee17e45aafdf0c87af0d5501ad974,1,204.18,102.09,5.0,5.0,0.0,0,0.7877151420222132,High Potential
4ef21f52dd7c061a646005b11918cbd3,1,1023.9,204.78,1.0,9.0,0.0,0,0.9999999999995828,High Potential
4ef6c02126b21225e011b242f9f79c6f,2,528.29,264.145,4.5,9.5,0.0,1,0.9599919030167475,High Potential
4effbb87c482bdb4d034743c63a96a34,1,64.0,32.0,5.0,34.0,1.0,0,0.7445666631428821,High Potential
4f011f45db425dcd3be79d4c11e9ad05,2,218.0,109.0,3.0,17.0,0.0,1,0.7330298391996951,High Potential
4f09f32414a1fb26c34acc8b6397bfaa,1,286.90000000000003,143.45000000000002,3.0,12.0,0.0,0,0.7933191030868498,High Potential
4f0c8db463d2261888faa81900eb33c1,2,168.94,56.31333333333333,4.666666666666667,5.666666666666667,0.0,1,0.9592063085123843,High Potential
4f2029f4e7aea8455f5c1cb9de0b7ccd,2,491.63,245.815,5.0,13.5,0.0,1,0.9594038397366326,High Potential
4f2543d4b3824cbf55f0951235a85689,1,359.56,179.78,5.0,10.0,0.0,0,0.910377838857218,High Potential
4f2a148357ff98616baeec0328f95502,1,317.48,158.74,5.0,4.0,0.0,0,0.8780097483550524,High Potential
4f40e85081dccd9137138b76a3ca3367,1,519.29,259.645,4.0,14.0,0.0,0,0.9548347597067806,High Potential
4f477c554c5bd165f95d62b409ac6425,2,141.64,70.82,5.0,8.5,0.0,1,0.729301018849611,High Potential
4f4a4c713a7892d9db23f694fc647d13,2,310.01,103.33666666666666,4.0,19.0,0.0,1,0.9970011344857028,High Potential
4f4d2fe2987efa0b9e4e61a466e8ed8b,2,131.47,65.735,5.0,10.0,0.0,1,0.7218002738321708,High Potential
4f57fc9ae18c34832d4a65e18c415625,1,147.35999999999999,73.67999999999999,5.0,4.0,0.0,0,0.7222701344425547,High Potential
4f65988c2f9e8e23b372dbb590d9df49,1,71.3,14.26,5.0,15.0,0.0,0,0.908690174810826,High Potential
4f66060e5e139d6bbae10e98dc5d0377,1,104.99,34.99666666666666,2.0,2.0,0.0,0,0.7592115603439951,High Potential
4f68539934cb2c65aa146ff5ddc62646,1,574.26,287.13,1.0,16.0,0.0,0,0.9280455923839797,High Potential
4f6d635ff2fd4e30ff5369a7b943eb22,2,137.94,68.97,5.0,12.0,0.0,1,0.7355640089064694,High Potential
4f702b8f49f94571f343fddebd29fa3c,1,234.08,117.04,5.0,12.0,0.0,0,0.8317837488971247,High Potential
4f793397b023eaae3a6a0799c56a422d,1,177.01,44.2525,1.0,13.0,0.0,0,0.9706824704731445,High Potential
4f8e0cd35c770318d9e8874c2956345a,2,567.0,189.0,2.3333333333333335,12.0,0.0,1,0.9999554911200637,High Potential
4f928a6270233d6c7c4e73919fa12295,2,163.49,81.745,5.0,9.0,0.0,1,0.7557565678086645,High Potential
4fac04a63b4eccc77d5b89efedddc4a2,1,120.24,40.08,5.0,6.0,0.0,0,0.9128379281428051,High Potential
4facc2e6fbc2bffab2fea92d2b4aa7e4,4,1760.7499999999998,440.18749999999994,3.0,11.0,0.0,1,1.0,High Potential
4fcf56f1cf3d583a0cec41f7f523a852,1,408.86,204.43,5.0,4.0,0.0,0,0.9255677072582797,High Potential
4fcf7b9d6a54ded837b9a0ff601bf7ef,2,352.75,176.375,4.5,19.0,0.0,1,0.9067248612649049,High Potential
4ff03022ad97615c6387aa546a541eb4,1,137.48,68.74,5.0,12.0,0.0,0,0.7350282636934048,High Potential
4ffd7cf05f22d7a320750a2f9e73f665,2,276.23,138.115,5.0,6.5,0.0,1,0.8539004824298841,High Potential
5006b8b9d213d9e9bdba308daff79b83,1,166.84,83.42,5.0,10.0,0.0,0,0.7622503189356544,High Potential
5018f95f7487cbf37779e113f00f853c,1,178.36,89.18,5.0,11.0,0.0,0,0.7772041400079128,High Potential
502296229b3ef977c9358849ec2c314f,1,146.68,73.34,5.0,14.0,0.0,0,0.7514294771413065,High Potential
50299c07e471b34cb381a537ac5dcb66,1,512.79,170.92999999999998,3.0,35.0,0.0,0,0.9999290460134307,High Potential
503279f30dccc77b5d832f20bd485393,2,481.78,120.445,4.5,21.5,0.0,1,0.9999952007619907,High Potential
50344414b85e2dc2ef9fc59c456aab28,1,276.77,92.25666666666666,3.0,5.0,0.0,0,0.9908529274308472,High Potential
5036f4227f2e546879f581d8fd3e6ec6,2,173.8,57.93333333333334,4.0,9.666666666666666,0.0,1,0.9577233425164088,High Potential
5040991d70fe8053dc6182340d0bfd06,1,275.98,137.99,5.0,10.0,0.0,0,0.8603415907475513,High Potential
505824fb4f1d7fd780d749da901eb412,1,927.6299999999999,309.21,3.0,4.0,0.0,0,0.9999999502333223,High Potential
5061b8a4932117dd2749e176c8bb2194,1,305.0,152.5,5.0,10.0,0.0,0,0.879931352767977,High Potential
507773c65aebb2ec670b6bec5ed36bff,1,230.78,115.39,5.0,14.0,0.0,0,0.833340489939458,High Potential
507cff4bb2b1f277f32e98042c2eacef,1,183.0,91.5,4.0,15.0,0.0,0,0.7416133638425038,High Potential
507d34ab7a9f465f7a023cf256e524da,1,155.14,77.57,5.0,8.0,0.0,0,0.7434794097912417,High Potential
507dc9becd4fc65635d90682dfa9d3a3,2,204.46,102.23,5.0,14.5,0.0,1,0.8114904507655272,High Potential
508cae50c5c1e72079d266a513bca9ae,2,270.16999999999996,90.05666666666666,2.6666666666666665,8.0,0.0,1,0.9891582008070164,High Potential
508f416faa150cd3249d045d81c93399,2,289.94,144.97,5.0,12.5,0.0,1,0.8743858009239818,High Potential
5097a5312c8b157bb7be58ae360ef43c,1,441.16,220.58,2.0,17.0,0.0,0,0.8870271852718222,High Potential
50a662e7d7e7e2a94112a4f15a37464e,2,448.38,224.19,4.0,9.5,0.0,1,0.9280652163621326,High Potential
50ad9fb3ba7f8cf336529fe94a182996,2,391.17,130.39000000000001,5.0,14.333333333333334,0.0,1,0.9994655026506141,High Potential
50b1d0db3c5c87be7d767f483e520263,1,136.94,68.47,5.0,9.0,0.0,0,0.7252557500277773,High Potential
50b4fe45b50d192527d816092338c348,1,106.69000000000001,26.672500000000003,5.0,3.0,0.0,0,0.938535425785454,High Potential
50cae0a9e42137667f8b7c8f6f17ca7d,1,147.69,49.23,1.0,9.0,0.0,0,0.8543024176718501,High Potential
50cd97d731f3f5e3f321673c2671a23d,3,569.49,142.3725,5.0,8.0,0.0,1,0.9999994276639907,High Potential
50ce48286901a5caa70471ce58cab6f5,1,173.64999999999998,86.82499999999999,5.0,7.0,0.0,0,0.7612301396897134,High Potential
5107283254fb145d4259cf5b0c606542,1,404.88,202.44,5.0,21.0,0.0,0,0.9404459529214669,High Potential
511a0ab9cca232b6917757c2363d125b,1,137.56,68.78,5.0,7.0,0.0,0,0.7198020156802557,High Potential
51252143811075696d23d668dcb57791,1,254.02,127.01,5.0,18.0,0.0,0,0.8594079208011473,High Potential
5126071e8e67f61789f6ce9f3af56143,2,675.33,225.11,3.3333333333333335,26.0,0.0,1,0.9999964283541973,High Potential
51364d114acc5ab07134bd34edaa1722,1,175.04999999999998,58.349999999999994,5.0,10.0,0.0,0,0.9687344077791639,High Potential
51378a8908cdc12c6545fdf842383c97,2,922.19,461.095,5.0,9.5,0.0,1,0.9965885526851406,High Potential
514f8ca0f04813ed414874f8f422e6c3,2,151.92000000000002,50.64000000000001,3.6666666666666665,5.0,0.0,1,0.9272355939636399,High Potential
51572413611f6fc59c9de3b3b5e59df1,1,328.14,164.07,5.0,5.0,0.0,0,0.8862464649227956,High Potential
5175532eb0462d3fd296a35cf5e9d217,1,254.44,127.22,5.0,21.0,0.0,0,0.8652112652466294,High Potential
518199e5f36305bffce18e38aa2642aa,2,148.06,74.03,4.5,6.5,0.0,1,0.70187593031403,High Potential
5182c0939da37d2f3acd9f2fb8b60d4f,1,218.8,109.4,4.0,14.0,0.0,0,0.7778419936682567,High Potential
51838d41add414a0b1b989b7d251d9ee,3,474.29,118.5725,2.0,16.5,0.5,1,0.9999881767626222,High Potential
518fe6f62ae326d330c8f6576e062994,1,173.07,86.535,5.0,3.0,0.0,0,0.7491599764939715,High Potential
519006324ed2926a8bc03f241ae81712,1,233.39999999999998,77.8,4.0,25.0,1.0,0,0.9902314328616654,High Potential
51918bf7fe5503914943adb1960b9bf2,1,66.30000000000001,22.100000000000005,3.0,14.0,0.0,0,0.7102271248238504,High Potential
51966fd6328b1e4c5fed16ed597ad96d,1,101.78,50.89,5.0,29.0,0.0,0,0.7444888385443162,High Potential
51995289103e754340801c8fe45f2f81,1,375.52,187.76,5.0,11.0,0.0,0,0.9190281880634139,High Potential
519bfc92913c498006c2b05dbaad7525,1,514.52,257.26,5.0,7.0,0.0,0,0.9608018229794589,High Potential
